278,66,136,94,743,53
571,189,51,44,443,23
424,127,179,119,293,38
95,20,189,37,256,57
388,143,104,87,556,27
534,82,147,62,706,12
461,235,168,50,781,34
313,205,172,32,300,62
166,144,129,57,750,17
239,52,193,70,675,39
386,113,150,45,225,54
130,6,140,113,338,13
568,67,182,88,788,58
276,190,97,38,488,28
203,98,33,26,413,20
495,220,118,76,713,50
349,37,76,51,563,65
75,44,60,42,731,49
367,167,145,92,431,19
514,105,102,67,281,34
294,75,124,104,506,41
440,14,166,79,356,26
148,136,81,29,656,56
550,60,134,23,619,22
185,29,113,85,244,60
477,151,198,35,544,30
47,25,179,27,534,51
340,148,94,77,234,21
486,86,137,52,384,36
559,239,158,65,459,14
450,194,126,109,572,33
596,10,84,34,722,18
303,132,169,84,422,48
230,40,148,71,497,55
523,163,63,21,797,25
377,102,190,96,647,10
358,232,47,43,366,57
504,48,174,118,216,42
212,171,89,68,516,12
285,17,68,56,591,34
578,140,153,106,291,64
431,79,110,31,441,49
102,63,100,99,403,16
395,186,185,49,703,46
249,247,142,24,253,31
175,94,164,37,328,23
322,33,121,62,778,68
463,119,162,24,680,66
536,211,141,36,755,43
134,104,109,42,567,40
427,226,194,92,267,70
281,165,152,117,717,25
207,12,173,105,792,32
500,134,88,55,492,62
354,73,130,80,342,47
372,203,114,58,661,30
518,19,157,83,511,15
226,142,72,33,211,45
299,50,93,20,286,68
591,172,178,70,586,38
445,111,51,45,736,23
408,157,125,27,399,12
262,218,168,52,549,57
189,127,146,64,624,49
335,65,189,39,474,34
326,238,149,47,595,26
472,54,106,72,745,11
180,176,191,22,445,41
253,23,128,35,370,63
399,84,170,60,520,18
143,38,160,91,633,44
436,161,75,41,333,14
582,100,117,116,483,29
217,69,96,53,708,52
509,192,181,103,408,22
363,8,53,28,258,37
52,16,80,63,427,24
345,138,165,113,727,54
271,107,186,75,202,16
564,230,101,25,502,46
418,46,144,100,652,61
527,31,197,56,314,50
235,153,112,106,614,20
454,184,133,69,239,57
454,76,167,81,725,62
235,106,61,43,350,25
527,229,146,93,650,55
381,45,103,68,500,70
125,91,114,87,613,28
417,214,199,37,313,58
271,152,157,62,763,13
198,61,178,50,688,36
344,122,135,25,238,51
509,53,151,40,594,19
290,22,87,78,219,57
582,145,172,28,519,27
107,38,34,22,781,53
399,160,119,72,481,23
545,99,77,47,331,38
253,221,162,97,631,68
180,68,141,109,556,45
326,7,183,84,406,30
335,202,154,104,509,37
481,18,111,29,659,22
189,141,196,79,359,52
262,49,133,92,434,59
555,172,48,42,734,29
408,110,175,117,584,14
152,34,165,36,547,48
591,95,122,61,397,33
226,126,101,98,772,41
518,248,186,48,472,11
354,179,159,70,678,43
280,87,180,32,303,20
573,210,95,82,603,50
427,26,138,57,753,65
390,225,64,26,416,61
536,41,191,101,266,46
244,164,106,51,566,16
463,133,127,114,341,69
317,72,85,39,491,54
322,231,176,75,214,65
175,170,134,100,664,20
248,17,198,113,739,28
541,139,113,63,439,58
395,78,155,88,289,43
139,62,145,69,252,24
577,124,187,44,702,69
285,246,102,94,402,39
504,216,123,32,777,47
376,147,139,35,383,15
230,208,182,60,533,60
303,116,118,47,608,52
449,55,161,22,458,37
120,70,171,104,420,56
413,193,86,54,720,26
559,9,129,79,570,11
267,131,44,29,270,41
194,39,107,41,345,64
486,162,192,91,645,34
331,166,99,21,280,10
477,105,142,96,430,25
258,74,78,58,655,48
550,196,163,108,355,18
404,13,36,33,205,33
440,242,131,64,617,29
294,181,174,39,467,44
221,28,153,27,392,66
367,89,195,52,542,21
495,20,168,61,298,53
568,173,147,49,223,61
422,112,105,74,373,46
93,5,94,55,486,20
385,128,179,105,786,50
532,66,52,30,636,65
239,189,137,80,336,35
166,97,158,93,261,12
459,219,73,43,561,42
315,218,76,62,366,22
461,35,119,87,216,37
242,65,97,24,591,45
534,188,182,74,291,15
388,127,55,49,441,30
424,142,151,31,704,33
571,81,108,106,554,18
278,203,193,56,254,48
205,111,129,68,329,56
351,50,172,43,779,11
77,42,156,46,535,28
516,104,198,21,385,43
589,195,135,34,460,65
150,134,177,59,610,20
406,241,167,90,573,46
260,180,124,115,423,31
187,27,188,102,498,24
479,150,103,52,798,54
333,88,145,77,648,69
50,31,105,60,732,32
342,153,190,110,432,62
488,92,63,35,282,47
269,123,169,73,507,40
561,245,84,23,207,70
415,62,127,98,357,55
159,77,116,29,470,14
598,16,159,54,620,59
525,169,137,66,545,51
379,107,95,91,695,66
360,222,121,51,301,19
507,39,79,76,451,34
214,161,164,26,751,64
287,8,143,38,676,42
433,69,185,63,226,27
104,54,196,95,338,68
397,176,111,45,638,38
543,115,153,120,788,23
178,84,89,57,413,61
470,207,174,107,713,31
324,23,47,32,563,16
319,182,131,94,727,25
465,121,88,69,577,10
246,90,152,106,202,63
539,213,67,56,502,33
392,29,194,81,652,18
136,106,184,50,765,44
575,44,141,25,315,29
502,136,163,38,240,22
82,67,104,78,296,24
374,190,189,28,596,54
228,128,147,53,446,39
301,37,168,66,371,16
447,98,125,41,521,61
118,21,136,109,634,35
557,83,178,84,484,50
264,205,93,34,784,20
191,113,72,22,709,27
484,236,157,72,409,57
338,52,115,47,259,42
328,247,54,39,662,51
475,63,181,114,512,66
548,155,117,102,587,43
401,94,75,27,737,58
438,171,170,45,399,69
292,232,128,20,549,24
219,79,192,33,624,32
511,201,107,83,324,62
365,17,149,58,474,47
54,10,176,30,230,60
347,132,91,80,530,30
493,71,133,55,680,15
566,224,197,67,755,38
383,209,144,111,268,11
529,25,101,36,418,26
237,148,186,86,718,56
164,56,123,73,793,49
456,178,38,23,493,19
310,117,165,98,343,34
311,240,138,26,443,41
238,26,117,64,518,19
384,87,160,39,368,64
128,41,170,108,480,30
421,163,85,58,780,60
567,102,128,83,630,45
275,225,43,33,330,15
202,72,106,20,255,37
494,194,191,70,555,67
348,10,64,45,705,52
74,18,90,42,611,69
366,140,175,92,311,39
220,202,133,117,761,54
293,110,197,105,686,62
585,232,112,55,386,32
439,49,154,80,236,17
110,95,144,48,349,51
549,33,186,23,799,36
256,156,101,73,499,66
476,186,122,36,724,13
485,114,173,56,208,20
558,206,152,69,283,27
412,22,109,94,433,12
156,98,98,62,396,53
448,221,183,112,696,23
595,37,56,37,546,38
302,160,141,87,246,68
229,6,162,75,321,46
521,129,77,25,621,16
375,68,120,100,771,31
357,198,104,40,227,44
503,14,146,115,377,59
284,45,82,53,752,22
576,167,167,103,452,52
430,106,40,28,302,67
393,152,136,47,564,55
540,91,93,72,714,40
247,213,178,22,414,10
174,121,157,34,489,33
320,60,199,59,639,48
32,24,190,47,354,38
325,146,105,97,654,68
471,85,148,22,504,53
544,238,169,35,579,60
435,192,116,91,391,49
581,8,73,66,241,64
288,131,158,116,541,34
215,39,137,104,616,12
362,100,179,79,466,57
526,47,164,88,672,29
234,169,79,38,372,59
307,16,57,26,447,51
599,139,142,76,747,21
453,77,100,51,597,36
124,62,110,82,560,62
416,184,195,32,260,32
270,246,153,57,710,47
197,93,174,69,785,70
343,31,132,44,335,25
334,211,161,49,738,16
188,150,118,24,288,61
261,58,182,37,213,54
553,181,97,87,513,24
407,119,140,62,663,39
151,12,150,93,775,58
444,135,65,43,475,28
590,73,193,118,325,13
298,196,108,68,625,43
517,227,129,105,250,35
371,43,86,30,400,20
60,50,71,58,307,33
352,173,156,108,607,63
499,112,113,33,757,48
279,81,134,71,382,26
572,204,49,21,682,56
425,20,177,96,532,41
389,250,81,77,344,52
535,66,124,52,494,67
462,158,187,65,419,45
314,159,184,33,501,19
240,67,163,46,426,42
387,6,120,21,576,27
131,113,131,102,539,68
569,51,173,77,389,23
277,174,88,27,689,53
204,21,67,39,764,61
496,143,152,89,464,31
350,82,110,64,314,16
368,212,126,74,670,59
515,28,83,49,520,44
222,151,168,99,220,14
295,59,147,111,295,36
588,182,62,61,595,66
441,120,189,86,745,51
112,13,179,67,707,10
551,74,136,42,257,55
478,228,158,30,332,48
341,224,91,88,586,56
487,40,134,63,736,41
268,9,112,100,361,33
560,132,197,50,661,63
158,55,59,56,623,15
451,178,144,106,323,45
597,117,102,31,473,60
304,239,187,81,773,30
231,86,123,94,698,22
378,25,166,119,248,67
67,32,139,72,454,54
359,155,54,22,754,24
505,94,181,97,604,39
579,247,118,110,529,17
432,63,75,35,679,32
396,201,171,66,492,35
250,140,128,41,642,50
176,48,192,28,567,58
469,170,107,78,267,28
323,109,150,53,417,13
464,11,196,42,440,16
172,134,111,92,740,46
537,164,132,29,365,39
135,27,79,23,328,42
428,149,164,73,628,12
282,210,122,98,478,57
208,118,185,110,403,50
501,241,100,60,703,20
355,57,143,85,553,35
80,65,159,107,759,18
373,187,74,57,459,48
519,126,116,82,309,63
300,95,95,45,534,11
592,218,180,95,234,41
409,233,148,39,797,67
263,172,191,64,347,22
190,19,127,51,272,29
336,80,169,26,722,44
327,130,124,68,206,53
254,99,146,31,731,15
400,38,188,56,281,60
144,84,199,74,243,34
437,206,114,24,543,64
583,23,156,99,693,49
291,145,71,49,393,19
218,53,92,62,468,26
510,176,177,112,768,56
364,115,50,37,618,41
346,245,193,103,375,28
492,61,66,28,225,13
199,184,151,78,525,43
272,30,172,90,600,66
565,153,87,40,300,36
419,92,130,115,450,21
90,46,119,34,412,47
528,107,162,59,562,32
455,199,140,46,637,25
309,15,98,71,787,40
310,199,197,85,700,13
456,15,69,60,550,28
163,137,154,110,250,58
236,45,175,97,325,51
529,168,90,47,625,21
383,107,133,72,775,36
127,30,122,54,662,62
565,91,165,29,212,17
273,214,80,79,512,47
492,245,143,41,287,40
364,176,117,26,569,68
291,84,138,63,494,30
437,23,181,38,644,45
108,99,191,119,531,19
401,222,106,69,231,49
547,38,149,94,381,64
255,160,64,44,681,34
182,7,85,32,756,12
474,130,170,82,456,42
44,19,167,86,465,33
337,141,82,36,765,63
483,80,125,111,615,48
264,111,104,49,240,26
556,233,189,99,540,56
410,49,61,24,690,41
447,218,157,55,428,52
593,34,114,80,278,67
300,156,199,30,578,37
227,65,135,43,503,14
374,126,178,68,353,59
501,57,194,46,784,31
209,179,109,96,484,61
575,149,130,58,709,24
428,88,88,83,559,39
99,42,77,65,597,57
392,164,162,115,297,27
246,225,120,90,747,42
172,72,183,77,672,65
465,195,98,27,372,35
319,11,141,102,222,20
469,109,185,89,320,24
250,78,36,26,545,62
543,201,121,76,245,32
396,17,78,51,395,17
140,124,89,70,433,50
433,246,174,20,733,20
287,185,131,45,283,65
214,32,195,58,208,43
506,155,110,108,508,13
360,93,153,33,658,28
524,24,126,29,489,56
305,55,105,92,714,19
597,178,190,42,414,49
122,9,52,36,301,30
415,132,137,86,601,60
561,70,94,61,751,45
268,193,179,111,451,15
195,101,116,98,376,37
342,40,158,73,526,52
332,227,134,118,405,44
479,44,92,43,255,59
186,166,177,93,555,29
259,13,155,81,630,21
552,135,70,31,330,51
405,74,198,106,480,66
150,59,187,25,367,25
442,181,102,75,667,55
588,120,145,50,517,40
515,212,166,62,592,63
351,143,182,53,273,34
278,112,161,40,798,57
424,51,118,65,348,12
95,67,129,84,236,53
387,189,44,34,536,23
533,5,171,109,686,38
241,128,86,59,386,68
168,36,65,47,461,46
460,158,150,97,761,16
314,97,108,22,611,31
316,157,148,79,318,48
463,96,106,54,468,63
243,127,127,117,693,11
389,66,169,92,243,56
134,81,159,60,280,37
572,20,116,35,730,52
207,50,95,73,355,30
499,173,180,23,655,60
371,226,164,45,487,31
225,165,122,70,637,46
298,12,185,57,562,69
444,73,143,32,412,24
115,58,153,101,449,43
408,180,68,51,749,13
554,119,196,76,599,28
262,242,111,26,299,58
188,89,47,38,224,50
481,211,132,88,524,20
335,27,90,63,674,35
344,215,34,31,252,29
490,31,161,106,402,14
198,154,76,56,702,44
563,184,140,118,477,36
417,123,98,43,327,21
453,138,193,62,515,17
307,200,151,37,365,62
234,108,172,24,440,55
527,230,87,74,740,25
380,46,129,49,590,40
70,39,199,40,721,23
362,161,114,90,421,53
508,100,156,65,271,68
581,192,177,52,346,45
143,131,135,27,796,30
399,238,124,96,683,64
545,54,82,21,533,49
252,177,167,71,233,19
179,23,145,84,308,27
472,146,60,34,608,57
326,85,188,109,758,42
321,244,96,45,547,59
467,60,139,70,697,44
248,29,75,33,472,37
540,152,160,83,772,67
431,167,128,39,210,40
284,228,171,64,660,25
211,75,149,52,735,18
358,14,192,27,285,63
83,6,133,61,416,50
522,67,176,36,566,35
230,190,91,86,266,65
595,221,155,24,641,12
449,37,112,99,791,27
120,83,102,30,679,68
412,205,187,80,379,38
559,22,59,55,229,23
266,144,144,105,529,53
193,52,165,117,604,61
485,175,80,67,304,31
339,113,123,92,454,16
330,186,173,100,613,24
476,125,46,25,763,39
257,94,195,88,388,47
549,217,110,38,688,17
403,33,152,113,538,32
147,110,141,44,576,66
586,48,184,69,426,21
513,140,120,56,351,28
348,194,147,60,782,56
495,10,104,85,632,41
202,133,189,35,332,11
275,41,125,22,257,34
421,102,168,47,707,49
92,25,179,78,744,15
385,148,94,28,444,45
531,87,136,103,294,60
166,117,115,66,519,23
458,240,200,116,219,53
312,56,72,41,369,68
457,118,130,38,394,30
238,87,109,75,769,53
530,210,194,25,469,23
128,102,56,32,206,56
420,225,141,82,506,26
567,41,99,57,656,11
274,164,184,107,356,41
201,11,120,119,431,64
347,72,162,94,581,19
366,202,61,47,413,66
512,18,189,72,263,51
219,141,104,22,563,21
292,49,40,35,638,28
585,171,125,85,338,58
439,110,83,60,488,43
110,34,93,91,375,25
402,156,178,41,675,55
256,217,136,66,225,40
183,125,200,53,300,17
475,248,115,103,600,47
329,64,157,28,750,62
338,236,181,58,328,69
192,175,138,33,778,24
265,22,160,21,703,31
557,145,75,71,403,61
411,83,117,46,253,46
155,37,128,77,291,20
448,160,43,27,591,50
594,99,170,102,741,65
302,221,85,52,441,35
521,190,149,114,666,42
375,7,107,39,516,57
356,137,133,99,497,10
503,76,91,24,347,25
210,198,176,74,647,55
283,106,154,86,572,48
576,229,69,36,272,18
429,45,197,111,422,33
100,91,186,43,460,59
393,213,101,93,760,29
539,30,144,68,610,14
466,183,165,55,535,37
324,208,119,43,624,34
178,146,161,68,474,49
251,55,140,56,399,57
397,116,182,31,549,12
142,9,193,100,586,53
434,131,108,50,286,23
580,70,150,75,436,38
288,192,65,25,736,68
215,101,87,37,661,46
507,223,172,87,361,16
87,47,113,28,492,17
379,169,198,78,792,47
525,108,71,53,642,62
233,231,156,103,342,32
306,78,177,115,267,25
599,200,92,65,567,55
452,16,134,90,717,70
160,139,49,40,417,40
562,62,166,34,305,44
489,154,145,21,230,66
343,93,103,96,380,51
41,28,148,42,239,13
480,89,190,67,689,58
553,242,126,54,764,50
407,58,84,79,614,65
151,74,73,48,502,32
443,196,158,98,202,62
589,12,31,23,352,47
297,135,116,73,652,17
224,43,180,85,727,39
516,166,95,35,427,69
370,104,137,110,277,54
352,234,79,32,708,37
498,51,121,107,558,22
279,20,100,70,333,60
571,143,185,120,633,30
425,81,57,45,783,15
388,189,153,64,371,18
535,127,111,89,221,33
169,97,132,26,596,41
315,35,174,51,446,26
459,36,176,31,626,68
167,159,91,81,326,38
532,128,155,44,551,46
130,52,102,37,738,35
423,174,187,87,438,65
276,235,144,112,588,20
203,82,166,100,513,27
496,205,81,50,213,57
350,21,123,75,363,42
75,29,182,116,345,55
368,151,97,66,645,25
514,90,139,91,795,10
222,212,54,41,495,40
295,121,75,28,420,63
587,243,160,78,720,33
404,197,128,22,307,14
258,136,171,47,757,59
185,44,150,59,682,51
331,105,192,34,232,36
340,163,142,51,692,30
487,101,99,76,542,15
267,71,121,39,317,67
413,10,163,64,767,22
158,117,174,83,654,41
450,239,89,33,354,11
596,56,131,108,204,26
231,25,110,45,579,49
523,147,195,95,279,19
377,86,67,20,429,34
359,216,168,117,560,51
212,155,126,92,410,36
286,63,190,80,485,13
578,186,105,30,785,43
432,124,147,105,635,58
103,17,136,23,523,39
541,78,179,48,373,54
468,232,115,61,448,62
25,11,82,74,696,28
318,134,167,24,396,58
244,103,188,62,621,35
391,42,146,37,471,50
135,88,156,118,359,16
427,211,71,68,659,46
573,27,199,93,509,61
281,149,114,43,209,31
208,57,50,30,284,24
500,180,135,80,584,54
354,119,93,55,734,69
372,249,151,84,265,22
519,65,109,59,415,37
226,188,194,109,715,67
299,34,130,96,790,44
445,96,172,71,340,29
116,50,162,52,228,63
555,111,119,27,678,18
190,80,98,90,453,56
482,203,183,40,753,26
327,191,111,73,481,19
473,8,154,48,331,34
546,161,175,60,256,12
436,145,122,116,743,38
583,84,79,41,593,23
290,207,164,91,293,53
217,115,143,79,218,60
509,237,58,29,518,30
363,54,186,104,668,15
491,123,159,113,499,47
272,92,53,51,724,40
564,214,138,101,424,70
418,31,95,26,274,55
381,230,191,57,612,44
235,168,148,32,462,29
162,15,170,44,387,21
308,77,127,69,537,66
308,229,112,35,309,27
454,46,155,110,459,12
235,15,91,48,684,64
527,137,176,98,384,34
381,76,49,23,234,19
418,183,123,54,647,15
564,122,81,79,797,30
272,245,166,29,497,60
198,92,144,42,422,53
345,30,187,67,572,38
70,23,118,26,741,25
509,84,160,51,291,70
582,237,139,63,216,47
436,53,97,88,366,62
107,69,107,70,478,36
399,191,192,120,778,66
546,7,65,45,628,51
253,130,150,95,328,21
180,38,171,82,253,28
473,160,86,32,553,58
326,99,128,107,703,43
336,172,163,87,225,50
262,80,184,99,750,12
555,203,99,49,450,42
409,19,142,74,300,57
153,126,152,56,262,39
591,65,195,31,712,54
299,187,110,81,412,24
518,157,131,43,787,61
354,210,147,21,356,29
500,26,104,96,206,14
208,149,189,46,506,44
281,57,126,59,581,67
427,118,168,34,431,22
98,11,158,115,394,41
390,134,73,65,694,11
537,72,115,90,544,26
171,103,94,28,319,48
463,226,179,78,619,18
322,139,146,114,520,22
468,78,103,39,670,37
249,109,124,77,445,45
541,231,39,27,745,15
395,48,167,102,595,30
139,93,178,20,558,64
431,216,93,70,258,34
578,32,135,45,408,19
212,63,114,108,783,56
505,185,199,58,483,26
377,239,172,55,651,58
230,178,130,30,201,13
304,25,193,42,276,35
596,147,108,92,576,65
450,86,151,67,726,50
121,40,140,86,689,17
413,162,55,36,389,47
559,101,183,111,239,62
267,224,98,61,539,32
486,193,119,99,314,54
340,9,77,24,464,69
477,13,175,94,755,46
185,136,90,44,455,16
258,44,69,31,380,38
550,166,154,81,680,68
404,105,111,56,530,53
148,28,101,75,642,12
441,151,186,25,342,42
294,212,143,50,792,27
221,120,164,63,717,20
368,59,122,38,267,65
57,51,180,53,436,48
495,113,138,28,586,33
569,204,159,41,511,10
386,220,127,85,473,36
532,36,85,60,323,21
240,159,170,110,623,51
166,5,148,97,548,59
459,128,63,47,248,29
313,67,191,72,398,14
315,188,67,29,673,65
461,127,194,104,523,50
534,219,130,116,598,58
388,35,88,41,748,43
425,234,162,60,410,54
278,173,120,35,560,39
205,20,184,22,635,16
498,142,99,72,335,46
352,81,141,47,485,61
77,73,168,44,204,45
516,12,125,69,654,30
589,165,189,57,729,22
114,27,72,51,541,56
406,150,157,101,241,26
553,89,114,26,391,11
260,211,199,76,691,41
187,119,136,88,766,63
479,242,51,38,466,33
333,58,178,113,316,18
342,246,117,80,757,12
489,62,75,55,607,27
196,184,160,105,307,57
269,31,138,118,232,49
415,92,181,93,682,34
160,47,191,62,794,61
598,108,149,37,344,16
233,77,85,74,569,68
525,200,170,24,269,38
68,8,112,90,288,40
361,131,197,40,588,70
214,192,154,65,438,25
288,100,176,52,363,32
434,39,133,27,513,47
105,85,122,96,626,21
543,24,165,71,476,66
251,146,80,21,776,36
178,54,59,33,701,14
470,177,144,83,401,44
324,115,101,58,251,59
320,213,182,95,462,46
466,29,55,20,312,61
173,152,140,70,612,31
246,60,161,83,537,23
539,182,76,33,237,53
393,121,118,108,387,68
137,14,129,39,499,27
575,75,172,64,649,42
502,228,150,51,574,65
356,45,108,76,724,50
374,159,134,61,293,33
521,98,92,86,443,18
228,221,177,36,743,48
301,68,156,23,668,55
447,6,198,48,218,10
155,129,113,98,518,40
118,114,188,79,330,52
411,236,103,29,630,22
557,52,145,104,780,37
265,175,60,54,480,67
192,22,81,67,405,44
484,144,166,117,705,14
36,33,169,100,677,68
329,156,84,50,377,38
475,94,126,75,227,23
256,125,105,37,602,60
548,248,190,87,302,30
402,64,63,62,452,15
438,202,137,44,715,19
292,140,180,69,265,64
219,48,116,56,340,41
365,110,158,31,790,26
493,41,185,34,359,58
201,163,100,84,659,28
566,133,121,22,434,51
91,56,89,28,246,32
383,179,174,78,546,62
164,87,195,115,471,39
457,209,110,65,771,69
310,25,153,90,621,54
312,148,169,62,746,32
238,118,190,25,221,69
531,240,105,75,521,39
385,57,148,50,671,24
129,72,137,81,784,43
421,194,52,31,484,13
567,11,180,106,334,28
275,133,95,56,634,58
348,103,74,44,409,36
366,233,143,97,578,49
513,49,100,22,728,64
220,171,185,72,428,34
293,18,121,84,353,11
586,141,36,34,653,41
439,80,164,109,503,56
110,64,175,41,615,37
549,126,132,66,465,52
184,95,111,103,690,30
476,217,196,53,390,60
485,22,140,33,531,67
266,53,76,70,306,14
558,175,161,20,606,44
156,7,44,27,718,33
449,129,129,77,418,63
595,68,87,52,268,48
302,191,172,102,568,18
229,99,151,114,643,25
522,221,66,64,343,55
376,37,193,89,493,40
65,45,135,98,212,57
357,168,50,48,512,27
503,106,177,73,662,12
284,76,71,36,437,65
577,198,156,86,737,35
430,14,113,61,587,20
138,137,198,111,287,50
394,244,188,42,250,16
248,183,145,67,700,61
174,30,167,55,775,53
321,91,124,30,325,38
471,55,160,68,235,36
545,147,139,55,310,14
398,85,96,80,460,29
142,39,107,49,423,70
435,162,192,99,723,40
581,101,64,24,573,25
289,223,149,74,273,55
216,70,171,87,348,62
508,192,86,37,648,32
362,9,128,112,798,17
88,16,197,77,517,30
380,139,112,27,217,60
526,78,155,102,367,45
234,200,70,52,667,15
307,108,91,65,742,38
599,231,176,115,442,68
453,47,48,40,292,53
417,215,123,59,554,42
270,154,165,34,404,27
197,62,144,21,479,19
344,124,187,46,629,64
334,181,152,41,451,56
261,89,131,54,526,33
407,28,173,29,376,48
152,104,163,98,489,14
444,227,78,48,789,44
590,43,120,73,639,59
298,166,35,23,339,29
225,13,99,35,264,22
517,135,184,85,564,52
353,204,168,82,282,24
206,143,125,107,732,69
280,51,189,120,657,46
572,173,104,70,357,16
426,112,147,95,207,31
97,36,157,63,320,65
535,97,200,38,770,20
243,219,115,88,470,50
462,250,136,26,695,28
314,190,133,57,233,66
460,6,90,82,383,51
168,128,175,32,683,21
241,36,154,44,758,29
387,98,196,69,308,44
131,21,186,88,271,18
423,144,101,38,571,48
570,82,143,113,721,63
204,113,80,50,496,10
497,236,165,100,796,40
350,52,37,25,646,55
76,59,96,66,664,42
369,182,181,116,364,12
515,121,53,41,214,27
296,90,159,78,589,49
588,213,74,28,289,19
442,29,117,103,439,34
113,105,127,22,402,61
551,44,170,47,552,16
478,136,149,60,627,38
332,75,106,85,777,23
49,10,146,52,599,47
487,71,188,27,449,32
195,193,103,77,749,62
561,224,125,39,374,24
158,86,93,33,336,58
451,209,178,83,636,28
305,148,135,108,486,43
232,56,199,96,411,65
524,178,114,46,711,35
378,117,157,71,561,20
360,247,88,68,430,63
506,63,130,93,280,48
213,186,45,43,580,18
286,33,109,30,505,26
579,155,194,80,205,56
433,94,66,55,355,41
396,170,141,24,767,52
250,232,183,49,317,37
177,79,119,61,242,15
323,17,162,36,692,60
318,165,78,75,594,40
465,103,121,50,744,55
538,195,185,62,669,48
428,241,153,118,332,59
574,58,110,43,482,44
282,180,195,93,782,14
209,27,131,81,707,37
501,149,46,31,407,67
355,88,174,106,257,52
373,218,62,34,725,39
519,35,190,109,575,24
227,157,105,59,275,54
593,188,126,96,500,31
446,126,84,21,650,16
410,142,158,53,463,20
264,203,115,28,613,65
190,111,179,40,538,42
483,234,94,90,238,12
337,50,137,65,388,27
328,222,198,23,528,36
181,161,155,48,378,51
254,8,177,61,453,58
401,69,134,36,603,13
145,54,123,117,566,55
583,115,166,92,416,40
291,237,81,42,716,70
218,84,60,29,791,47
510,207,145,79,491,17
364,23,102,54,341,32
346,153,118,89,660,45
492,92,76,64,510,60
273,123,139,101,285,23
565,245,54,51,585,53
419,61,182,76,735,68
90,77,192,57,697,26
529,15,150,32,247,41
455,169,171,45,322,64
309,168,121,105,415,60
455,107,78,30,265,45
236,76,142,93,640,38
528,198,57,43,340,68
382,15,184,118,490,53
126,122,195,37,378,11
418,244,110,87,678,41
565,61,152,62,528,56
491,153,174,49,603,49
364,206,190,65,247,21
217,145,147,40,697,66
290,53,168,27,772,43
583,176,83,77,472,13
437,114,126,52,322,28
108,7,115,71,209,70
400,130,30,21,509,40
546,68,158,96,659,25
254,191,73,46,359,55
473,221,137,108,734,32
327,38,94,33,584,17
336,233,70,54,500,24
482,49,198,79,350,39
190,172,113,29,650,69
263,19,49,41,575,46
555,141,134,91,275,16
409,80,91,66,425,31
446,187,166,35,762,35
300,248,123,60,312,50
226,95,187,48,237,57
519,218,102,98,537,27
373,34,145,23,687,12
62,26,160,69,631,26
501,87,118,44,481,41
281,118,97,82,706,33
574,241,182,32,406,63
98,72,65,26,293,14
391,195,150,76,593,44
537,11,107,51,743,59
245,133,192,101,443,29
172,42,129,113,368,22
318,103,171,88,518,67
322,200,90,25,795,49
469,17,133,100,645,64
249,47,111,62,270,11
542,170,196,112,570,41
395,109,69,37,720,56
432,154,143,69,458,67
578,93,101,94,308,52
286,216,186,44,608,22
213,124,122,31,533,30
359,63,164,56,383,45
85,55,138,34,326,62
523,116,180,59,776,17
597,208,117,47,701,39
450,24,74,72,551,24
158,147,159,22,251,54
121,101,85,53,589,43
414,223,170,103,289,13
560,40,42,28,439,28
268,162,127,78,739,58
194,9,191,91,664,50
487,131,106,41,364,20
341,70,148,116,214,35
39,13,103,20,411,57
332,135,188,70,711,27
478,74,61,45,561,12
258,105,167,108,336,64
551,227,82,58,636,34
405,43,125,83,786,19
149,89,135,64,673,46
587,28,178,39,223,31
295,151,93,89,523,61
514,181,156,26,298,23
368,120,114,101,448,38
350,235,130,36,542,51
204,174,172,61,392,36
277,20,151,48,467,14
423,82,194,23,617,59
94,36,183,105,504,33
386,158,98,55,204,63
533,97,141,80,354,48
240,220,56,30,654,18
167,66,77,42,729,25
459,189,162,92,429,55
316,249,160,112,643,39
242,35,181,74,418,61
535,157,96,24,718,31
389,96,139,99,568,16
133,50,149,31,605,50
571,111,192,56,455,35
279,234,107,106,755,65
498,203,128,68,380,13
370,134,154,46,774,41
517,73,112,71,624,56
224,196,197,21,324,26
297,104,133,34,249,18
443,42,176,59,699,63
114,88,165,90,736,30
407,211,80,40,436,60
553,27,123,115,286,45
188,58,101,53,511,37
480,180,186,103,211,67
334,119,59,28,361,52
343,184,109,60,558,45
489,123,152,85,708,60
270,92,88,23,483,23
562,215,173,73,783,53
453,230,120,29,221,57
306,169,162,54,671,12
233,16,141,67,746,34
380,77,184,42,296,49
507,8,168,26,540,21
215,131,83,76,240,51
581,161,146,39,615,29
105,23,115,45,652,55
398,146,200,95,352,25
544,85,72,70,202,40
252,207,157,120,502,70
178,115,178,107,577,47
471,238,93,57,277,17
325,54,136,82,427,32
466,90,169,119,413,27
247,121,63,57,788,50
539,243,148,107,488,20
393,60,105,32,338,35
430,198,180,50,526,31
284,136,137,25,376,46
210,44,158,38,451,68
357,106,116,63,601,23
375,220,100,78,394,67
521,37,143,53,244,52
594,129,164,66,319,59
411,175,132,110,657,48
558,113,89,35,507,63
265,236,174,85,207,33
192,83,153,72,282,10
485,205,68,22,582,40
338,21,196,97,732,55
329,217,140,89,347,64
475,33,97,64,497,49
183,155,182,114,797,19
256,64,119,102,722,26
402,125,161,77,272,41
146,18,172,46,310,23
585,79,129,21,760,68
